1.200000000000000000e+01,2.400000000000000000e+01,3.600000000000000000e+01,4.800000000000000000e+01,6.000000000000000000e+01,7.200000000000000000e+01,8.400000000000000000e+01,9.600000000000000000e+01,1.080000000000000000e+02,1.200000000000000000e+02,1.320000000000000000e+02,1.440000000000000000e+02,1.560000000000000000e+02,1.680000000000000000e+02,1.800000000000000000e+02,1.920000000000000000e+02,2.040000000000000000e+02,2.160000000000000000e+02,2.280000000000000000e+02,2.400000000000000000e+02,2.520000000000000000e+02,2.640000000000000000e+02,2.760000000000000000e+02,2.880000000000000000e+02,3.000000000000000000e+02,3.120000000000000000e+02,3.240000000000000000e+02,3.360000000000000000e+02,3.480000000000000000e+02,3.600000000000000000e+02,3.720000000000000000e+02,3.840000000000000000e+02,3.960000000000000000e+02,4.080000000000000000e+02,4.200000000000000000e+02,4.320000000000000000e+02,4.440000000000000000e+02,4.560000000000000000e+02,4.680000000000000000e+02,4.800000000000000000e+02,4.920000000000000000e+02,5.040000000000000000e+02,5.160000000000000000e+02,5.280000000000000000e+02,5.400000000000000000e+02,5.520000000000000000e+02,5.640000000000000000e+02,5.760000000000000000e+02,5.880000000000000000e+02,6.000000000000000000e+02,6.120000000000000000e+02,6.240000000000000000e+02,6.360000000000000000e+02,6.480000000000000000e+02,6.600000000000000000e+02,6.720000000000000000e+02,6.840000000000000000e+02,6.960000000000000000e+02,7.080000000000000000e+02,7.200000000000000000e+02,7.320000000000000000e+02,7.440000000000000000e+02,7.560000000000000000e+02,7.680000000000000000e+02,7.800000000000000000e+02,7.920000000000000000e+02,8.040000000000000000e+02,8.160000000000000000e+02,8.280000000000000000e+02,8.400000000000000000e+02,8.520000000000000000e+02,8.640000000000000000e+02,8.760000000000000000e+02,8.880000000000000000e+02,9.000000000000000000e+02,9.120000000000000000e+02,9.240000000000000000e+02,9.360000000000000000e+02,9.480000000000000000e+02,9.600000000000000000e+02,9.720000000000000000e+02,9.840000000000000000e+02,9.960000000000000000e+02,1.008000000000000000e+03,1.020000000000000000e+03,1.032000000000000000e+03,1.044000000000000000e+03,1.056000000000000000e+03,1.068000000000000000e+03,1.080000000000000000e+03,1.092000000000000000e+03
8.482407116727972429e-01,7.044296561669525225e-01,5.872668789776839260e-01,4.993998324567250902e-01,4.321147553918549544e-01,3.793344267854355523e-01,3.371648924650854084e-01,3.043176808518854304e-01,2.793775716969381095e-01,2.606204473304716274e-01,2.460166502425013002e-01,2.336372503428929825e-01,2.230549954924480049e-01,2.143588615787009044e-01,2.073608240845976336e-01,2.018040280895198602e-01,1.974853399634359796e-01,1.938138255098906249e-01,1.904134356947758122e-01,1.869979367666834424e-01,1.842212175594753754e-01,1.825709666642604256e-01,1.821235690410917818e-01,1.825776818255837874e-01,1.837780169121338292e-01,1.854299465976796124e-01,1.878767835048777701e-01,1.913107491266093640e-01,1.947061025707316761e-01,1.972822063334044307e-01,1.989039177929951274e-01,1.996182430787672157e-01,2.001680469121170369e-01,2.006188021159473756e-01,2.005474535268867153e-01,2.001823166299291912e-01,1.996375491675718428e-01,1.992489092059825662e-01,1.987561842438812787e-01,1.980309468209587309e-01,1.970303877837785711e-01,1.960365439079217453e-01,1.955052067682111483e-01,1.950578091450424767e-01,1.946313964010093212e-01,1.941395108340734366e-01,1.939061589780868011e-01,1.935334675246404845e-01,1.925815934070546631e-01,1.916465071927772046e-01,1.908818181970799444e-01,1.901859596049471079e-01,1.897326862156205052e-01,1.897906044820344695e-01,1.904822660983402083e-01,1.910706821092993668e-01,1.911126518675703434e-01,1.908608333179444561e-01,1.903135476700908713e-01,1.899089592003586346e-01,1.899643592812763071e-01,1.901431504515107007e-01,1.903958083963019909e-01,1.905972632360027064e-01,1.907777331965679057e-01,1.912712975538346516e-01,1.920922260256150149e-01,1.929005635699141130e-01,1.934218279676396812e-01,1.939800257526437255e-01,1.944534446259403582e-01,1.948362088213717036e-01,1.948748209989810132e-01,1.946078933363775687e-01,1.946238418445205565e-01,1.946792419254382567e-01,1.944945749890459319e-01,1.940152803495913403e-01,1.935351463149713180e-01,1.931767245793371557e-01,1.930407425625391693e-01,1.930197576834036810e-01,1.928090694968833674e-01,1.925564115520920494e-01,1.923918900996698100e-01,1.923625112688801264e-01,1.921954716309616229e-01,1.921425897355401868e-01,1.924859023581968198e-01,1.932019064342997416e-01,1.941932321246603033e-01
8.651650970157720444e-01,7.313747368155627537e-01,6.210137801480135611e-01,5.368584288361888390e-01,4.720135658181725535e-01,4.207515412837096180e-01,3.805911721320775487e-01,3.505465410945950433e-01,3.280229963311773744e-01,3.113147244600778518e-01,2.989258292673701023e-01,2.901206550928552286e-01,2.837531676689738491e-01,2.785348664220784753e-01,2.743863232346154812e-01,2.699667158364537078e-01,2.653958167858088135e-01,2.619785165853473763e-01,2.596877088139994960e-01,2.579900903967622949e-01,2.562767124323915291e-01,2.551432858025391437e-01,2.550695311219536299e-01,2.558972225374131493e-01,2.571548343986787000e-01,2.587768069896743128e-01,2.608022239872914705e-01,2.631340065811868523e-01,2.656208631188773928e-01,2.678152224617673105e-01,2.693867645019352164e-01,2.707767565591234771e-01,2.721276649394202551e-01,2.733518665607624909e-01,2.741990998146676684e-01,2.744619690608570139e-01,2.741284970435089452e-01,2.734722695008635629e-01,2.731791419241776375e-01,2.728910574025744662e-01,2.726357527390092517e-01,2.722884123201835260e-01,2.717607826821488159e-01,2.711127501040129784e-01,2.704123958293934149e-01,2.699364575059570726e-01,2.698255102941361505e-01,2.699213283407087549e-01,2.699484347617786550e-01,2.698860269551293656e-01,2.697857962353593653e-01,2.698337052586456397e-01,2.696433299292710917e-01,2.691951284087900076e-01,2.685344881929472294e-01,2.676355636244436287e-01,2.664939420300818096e-01,2.651959857281540600e-01,2.641306403419190763e-01,2.635803169560119175e-01,2.636023803219990080e-01,2.640568856613336179e-01,2.649406810645889010e-01,2.659329021521237291e-01,2.667341175283986510e-01,2.673853020159612237e-01,2.679034759257157838e-01,2.680799828536126750e-01,2.679557976221995097e-01,2.676210648410806692e-01,2.668204798466911054e-01,2.659045349672831682e-01,2.652079629839756425e-01,2.647641741366919543e-01,2.644912187803371006e-01,2.641161415585561167e-01,2.634939546377195185e-01,2.628030560913801050e-01,2.623643102991792264e-01,2.620087749158439561e-01,2.621008106711045227e-01,2.625994427424133137e-01,2.633237515286760422e-01,2.639642195241876932e-01,2.643733373677773502e-01,2.643764892772040853e-01,2.638929863711436119e-01,2.631390496362696063e-01,2.622552542330143233e-01,2.612712281099889844e-01,2.601819282121108357e-01
8.522062021208978155e-01,6.994017793899691693e-01,5.752931833685070995e-01,4.853237416350199562e-01,4.195020209762646002e-01,3.708364180068330906e-01,3.352013485780442892e-01,3.097351568420118606e-01,2.910707610768261677e-01,2.764555901556129958e-01,2.644031829467128336e-01,2.535848875481972464e-01,2.444472240847428424e-01,2.376905164652478031e-01,2.330551430537031454e-01,2.291913622354513624e-01,2.264576991268859030e-01,2.255559320998517803e-01,2.267071395222670926e-01,2.286379390841828674e-01,2.304000209442664260e-01,2.319584779917939210e-01,2.338194633322618898e-01,2.359524332437868965e-01,2.385384683632492120e-01,2.415470249687654003e-01,2.437076296762801797e-01,2.444384973070618527e-01,2.438581665912770147e-01,2.416975618837622353e-01,2.379588648789377758e-01,2.336187474455994617e-01,2.299840445414732815e-01,2.277332631312551092e-01,2.265420579778019972e-01,2.259064576700376137e-01,2.254155764254827665e-01,2.252788569084808179e-01,2.251435918544257009e-01,2.249574205972315888e-01,2.248097926081284170e-01,2.247276154516325564e-01,2.247472507014147691e-01,2.250803227162386511e-01,2.257195591813700719e-01,2.263064349804156661e-01,2.265893280235739271e-01,2.268307688727475846e-01,2.270351209167770778e-01,2.273987366534843957e-01,2.281405127563672641e-01,2.288655625353616385e-01,2.296073386382445347e-01,2.297207867480972054e-01,2.286982992964762818e-01,2.270874815828629323e-01,2.255617499516391067e-01,2.243821805017606197e-01,2.234876857894606828e-01,2.226986396408058289e-01,2.222601190623368361e-01,2.226986396408058289e-01,2.235465915388072655e-01,2.244105425292237943e-01,2.251065030492815644e-01,2.255377513130164269e-01,2.257355582737851918e-01,2.259929982153739692e-01,2.260300870205181056e-01,2.257661019956685999e-01,2.254744821748293493e-01,2.251239566046435159e-01,2.240163830706330961e-01,2.222404838125546234e-01,2.203387735095754529e-01,2.187214107127013751e-01,2.174967529114711917e-01,2.166786175038797890e-01,2.163629990444178308e-01,2.163455454890559071e-01,2.164779016172173609e-01,2.170211435278580625e-01,2.179781801468716751e-01,2.191628402170640588e-01,2.202013267611001024e-01,2.209081957532590956e-01,2.216434267728812357e-01,2.228644484167443540e-01,2.242730957807484438e-01,2.256766525244386090e-01,2.269398535937597605e-01
8.356271798348430258e-01,6.751749993873999989e-01,5.449335260981194029e-01,4.485257214839258322e-01,3.767916279821139081e-01,3.221440816945150276e-01,2.814937637324489983e-01,2.523158547221473480e-01,2.315546153280677033e-01,2.161978688781978908e-01,2.044840501660372678e-01,1.948203993062645745e-01,1.868112221051475563e-01,1.807959443160253310e-01,1.772374192389058190e-01,1.761401846512400393e-01,1.767228352759558641e-01,1.781867222816670981e-01,1.801633781393478795e-01,1.826863824021360272e-01,1.852583946613955979e-01,1.876752149318289820e-01,1.897725756697078714e-01,1.919951790652359991e-01,1.943502855623349956e-01,1.960918845480509876e-01,1.965647209584512056e-01,1.959058356725576211e-01,1.946071237660648712e-01,1.921331274997481464e-01,1.885419304249810191e-01,1.852039413319828964e-01,1.830167326005730233e-01,1.819449095666331728e-01,1.813395700546620581e-01,1.809511363048515176e-01,1.802858981305264507e-01,1.793030155346273247e-01,1.788701115657964080e-01,1.788174733473641420e-01,1.788928004530516980e-01,1.791623444336445381e-01,1.795725595152201648e-01,1.802831754640558115e-01,1.811789327328946209e-01,1.822035628813434838e-01,1.830602952641031955e-01,1.835848623374454758e-01,1.835449298958761466e-01,1.830094721566513372e-01,1.825330055242902760e-01,1.818949940146715460e-01,1.810854545174028218e-01,1.800481185920910221e-01,1.786150884730469679e-01,1.772120076851798898e-01,1.758025740088813293e-01,1.743659136678764321e-01,1.733748630725654161e-01,1.726624320127493339e-01,1.721841502694078374e-01,1.726179617937289856e-01,1.737415154906108983e-01,1.750193536208287659e-01,1.758134646747638863e-01,1.763970228549699149e-01,1.770867650275307070e-01,1.777991960873467614e-01,1.787448689081472253e-01,1.798793132709116671e-01,1.809338927505375061e-01,1.821400339970286608e-01,1.834224099046976031e-01,1.841902018494165905e-01,1.842809573984377225e-01,1.839787414201972948e-01,1.833543432429317332e-01,1.824758295284069354e-01,1.816118367017255375e-01,1.808549354228891071e-01,1.803031416848404622e-01,1.800698999238561082e-01,1.800898661446407589e-01,1.802750074646438938e-01,1.808939603089682047e-01,1.816091140352548983e-01,1.819086073470247145e-01,1.819430944556527652e-01,1.818332802413371585e-01,1.816871638074130935e-01,1.813740571632901089e-01
8.298069803952475842e-01,6.625081142065499806e-01,5.306100016798741548e-01,4.324089186795775919e-01,3.585940076195770487e-01,3.058698118333648686e-01,2.684490614481344628e-01,2.413730170745719550e-01,2.210672799935294308e-01,2.059235263252858772e-01,1.938595417884230176e-01,1.840426480622341932e-01,1.769156267693118567e-01,1.724224821072672664e-01,1.697854945984790254e-01,1.680828074221399626e-01,1.670085175837189573e-01,1.660514041465928903e-01,1.645955132844856839e-01,1.630857005385966951e-01,1.618206101883325754e-01,1.603688671634393437e-01,1.589015697489936652e-01,1.583996814461020031e-01,1.586775865394387253e-01,1.589586025106859146e-01,1.595030061450208592e-01,1.603999759425442095e-01,1.607131376521997446e-01,1.605378915299090492e-01,1.606135895590642126e-01,1.606882506289158685e-01,1.611310322515082938e-01,1.622862049156019171e-01,1.643570126446817770e-01,1.668540106474981632e-01,1.688532681846368622e-01,1.705984706924192351e-01,1.720657681068649136e-01,1.726443913982152190e-01,1.725666194504530959e-01,1.727242372645843571e-01,1.729357769624973729e-01,1.729834770904581376e-01,1.726423174796082316e-01,1.718303783449715016e-01,1.704678138201788651e-01,1.691850951617553112e-01,1.677499434857180061e-01,1.667492777578451491e-01,1.660524411058963978e-01,1.650600710524515180e-01,1.636290672136281599e-01,1.621441414910230749e-01,1.609744513966805124e-01,1.602838365005527510e-01,1.599001615582595348e-01,1.592821338133763864e-01,1.582939115971455091e-01,1.577183991837056709e-01,1.580771871027150111e-01,1.587957999000371712e-01,1.590311896619305554e-01,1.590260048654131009e-01,1.587854303070022066e-01,1.582607288994336558e-01,1.574819724625087791e-01,1.566150744847868148e-01,1.559877141061722372e-01,1.553966473031799800e-01,1.549237938607861687e-01,1.543430966508288760e-01,1.537706951152995327e-01,1.533351722078315771e-01,1.530386018470319409e-01,1.529836430039467066e-01,1.529826060446431990e-01,1.531920718239492274e-01,1.534803465103208864e-01,1.536763318186814831e-01,1.539811978539090687e-01,1.545162688545125840e-01,1.553126535995968671e-01,1.558549833153248521e-01,1.559089051991066066e-01,1.556144087569139578e-01,1.552473251634766682e-01,1.548543175874519950e-01,1.547091432849626857e-01,1.547620282094409327e-01,1.548532806281485152e-01
8.755203258286748946e-01,7.447443886011247960e-01,6.351271219036872528e-01,5.518354573738823987e-01,4.897473374702975835e-01,4.450169453134348307e-01,4.126189163546847838e-01,3.886540121715643115e-01,3.697347727233875059e-01,3.541383532488845409e-01,3.415720036924970171e-01,3.313059857770483396e-01,3.231303528386070822e-01,3.174206583243584512e-01,3.130737473716600494e-01,3.094726011590337444e-01,3.066300408567960156e-01,3.046865651229977434e-01,3.035903550609432844e-01,3.031977067200026799e-01,3.031747354565190733e-01,3.036886507000358670e-01,3.047597526368873155e-01,3.062229686992494759e-01,3.077786040309758997e-01,3.092338068618903368e-01,3.111612561327931070e-01,3.136768765919619173e-01,3.158383122211395055e-01,3.173715105048121599e-01,3.180136374514931918e-01,3.180440877309947401e-01,3.179377788604543231e-01,3.180088295126245468e-01,3.185093893703950241e-01,3.194677718515478992e-01,3.205826794536471569e-01,3.214101791544864972e-01,3.219449287997674936e-01,3.220790168726601066e-01,3.220688667794929239e-01,3.217242978272389364e-01,3.211201001760773388e-01,3.203150375232917679e-01,3.191654059182521541e-01,3.175771834453048337e-01,3.157042241482468925e-01,3.136117023095201239e-01,3.113017547908439320e-01,3.091616877788604389e-01,3.077070191633758389e-01,3.073613817802621773e-01,3.078902550558147988e-01,3.089955467801767108e-01,3.106152879634852537e-01,3.125438056652477536e-01,3.144333256406310895e-01,3.160787091645724800e-01,3.174548481118689702e-01,3.187145280954578608e-01,3.197834931705899053e-01,3.204902601842828935e-01,3.205415448655486443e-01,3.200863933193154875e-01,3.195628621980614037e-01,3.191018342820998721e-01,3.184516941039711169e-01,3.173821948134091797e-01,3.160819144571516137e-01,3.145107868779595250e-01,3.126618672752448647e-01,3.107045019402703834e-01,3.088732114467408474e-01,3.075670547207548511e-01,3.067705395148468961e-01,3.064874053370257867e-01,3.062240371301092057e-01,3.059355607979896141e-01,3.056358659418431101e-01,3.052213147682786842e-01,3.049237567738516397e-01,3.047522736208694294e-01,3.045888036993349979e-01,3.046667991520932151e-01,3.048019556558455578e-01,3.048211874113201936e-01,3.044776868899259359e-01,3.039482793989434772e-01,3.034375694480058172e-01,3.028339060122741122e-01,3.022751166726498351e-01
8.418464027304427555e-01,6.869953785677999081e-01,5.623883482695523073e-01,4.712341739374898419e-01,4.023200872005563422e-01,3.495765742215821148e-01,3.092275747098657823e-01,2.778324151298883771e-01,2.526872863758994892e-01,2.320728381117725669e-01,2.153035003526493074e-01,2.015999921085469271e-01,1.906032522650936423e-01,1.826318982397127644e-01,1.775636125099259721e-01,1.742205957060631027e-01,1.721668450463869349e-01,1.717466251707759628e-01,1.724854624638103018e-01,1.735784287130519576e-01,1.753707749900123847e-01,1.772390765027052895e-01,1.784346316417674827e-01,1.790896222460061915e-01,1.790077484204763425e-01,1.783961608080847916e-01,1.778230440293759318e-01,1.774324171027516495e-01,1.763927181616860018e-01,1.746654763724963255e-01,1.728001341547020786e-01,1.716657377768790183e-01,1.712248028369773856e-01,1.710008828563114314e-01,1.706832518705209967e-01,1.703744987694265356e-01,1.704109967398434455e-01,1.711656169390040061e-01,1.719468707922525708e-01,1.723562399199017603e-01,1.732647434537930853e-01,1.743508046816045209e-01,1.746289784020793878e-01,1.747710245572154930e-01,1.748154139806955276e-01,1.746526527612687618e-01,1.742294735907591041e-01,1.734423011477131960e-01,1.726511829781357532e-01,1.718936034840765348e-01,1.711902777298262290e-01,1.706477403317369634e-01,1.703261636194149387e-01,1.701772124428486133e-01,1.702285068877588681e-01,1.707207362725707833e-01,1.712938530512796431e-01,1.718975492106080971e-01,1.724588288097222699e-01,1.728178899240940813e-01,1.728287406720558639e-01,1.724420594719631439e-01,1.717081543370932717e-01,1.704198746245394469e-01,1.688465161700805350e-01,1.673925159432012588e-01,1.661288970214696847e-01,1.651651533161365426e-01,1.645022712588347369e-01,1.639419780913534408e-01,1.637042480678270462e-01,1.638640499923551541e-01,1.640741599301606402e-01,1.642240975383598700e-01,1.646650324782615027e-01,1.656169390039999856e-01,1.665787098460673465e-01,1.676716760953090302e-01,1.687409679853613675e-01,1.697629111570349847e-01,1.704396032571972586e-01,1.712109927941169174e-01,1.723720228260279819e-01,1.735261478365088261e-01,1.741130746580781263e-01,1.739256526478291098e-01,1.732637570221601808e-01,1.725387297719863378e-01,1.718324447228373741e-01,1.711014988828661876e-01,1.702511948153153376e-01
8.475340001994806638e-01,6.962930371581077527e-01,5.753626848816146833e-01,4.866106619220287866e-01,4.178026878416509216e-01,3.640997467881997296e-01,3.236904252478225996e-01,2.936541004546229794e-01,2.716034387899886604e-01,2.553650657803717694e-01,2.434975724484969850e-01,2.360106110866228846e-01,2.309624622354065349e-01,2.275970296679289684e-01,2.256440492009510745e-01,2.236090242497755787e-01,2.215554990717712169e-01,2.199089788840019599e-01,2.187482907399125598e-01,2.172932076819376612e-01,2.155903824559936011e-01,2.141031250904902317e-01,2.128933711274199059e-01,2.117753139408057039e-01,2.107240184423130880e-01,2.100258359689453624e-01,2.094032631182695392e-01,2.090984115544373134e-01,2.080648119250853301e-01,2.065300974559775016e-01,2.049479258832651862e-01,2.034582554446972003e-01,2.022959585852313613e-01,2.020305205481215116e-01,2.026185060182042197e-01,2.036866930281492905e-01,2.052399077240860126e-01,2.071333657221362534e-01,2.092078042000340976e-01,2.113425695045478281e-01,2.135159439780957291e-01,2.148471559520860330e-01,2.150176797819868812e-01,2.144136071581399516e-01,2.132376362179745077e-01,2.117568137139768381e-01,2.105575164008532674e-01,2.094660030179500421e-01,2.083101410199899028e-01,2.076561982194738143e-01,2.072797588213907694e-01,2.071213003568130595e-01,2.072186276370866775e-01,2.075323271354892196e-01,2.078967011682490984e-01,2.081154864594426668e-01,2.084235554540277424e-01,2.091209335697072347e-01,2.097402889896302081e-01,2.099848137268465753e-01,2.096960493167785711e-01,2.092785876765967390e-01,2.088016035674872262e-01,2.083310543198834131e-01,2.077816780188348478e-01,2.071430180143947752e-01,2.066362726708214359e-01,2.060338087623509173e-01,2.050541010981091206e-01,2.038773258002554711e-01,2.027512250367591584e-01,2.018141483299925598e-01,2.013789908206700674e-01,2.013781864629818619e-01,2.012181192830277410e-01,2.010154211455983941e-01,2.006920693549373025e-01,2.003968700833636263e-01,2.003534347682001948e-01,2.005818723516523128e-01,2.010556390300089757e-01,2.018157570453689986e-01,2.026635500487440622e-01,2.033737978874349539e-01,2.040028055996164769e-01,2.047444233881476339e-01,2.054796063151730912e-01,2.058560457132561361e-01,2.059903734471874859e-01,2.058327193402980093e-01,2.053484960119945912e-01
8.156397482118045161e-01,6.412722603945878452e-01,5.110525540621019269e-01,4.208871499651006265e-01,3.544837765667924745e-01,3.055525316496225940e-01,2.698526539577237315e-01,2.444689202948202023e-01,2.260890864033094083e-01,2.122846000653164089e-01,2.001386371931891950e-01,1.887627030730711086e-01,1.784705724147205574e-01,1.703812682901840181e-01,1.636126995511101023e-01,1.564951364919987820e-01,1.489389291957762262e-01,1.412706595032114099e-01,1.339673930444471861e-01,1.270643494297625242e-01,1.207792498863367314e-01,1.159125401023290008e-01,1.125858878223394977e-01,1.100484749908749449e-01,1.083643372629880530e-01,1.077864154761371401e-01,1.079064823293610087e-01,1.084651934196961126e-01,1.088782233947862416e-01,1.087101298002728089e-01,1.081578222754429885e-01,1.073797890665522808e-01,1.067090155798748885e-01,1.064016444356217783e-01,1.058605431504261729e-01,1.044069337807291276e-01,1.026363479185210537e-01,1.014132669070138409e-01,1.006384354808757681e-01,9.966669441545053520e-02,9.897350844950469906e-02,9.885984516178610015e-02,9.849804371073815623e-02,9.721412882693085400e-02,9.565806240914943859e-02,9.441096802699744384e-02,9.358490807681718593e-02,9.332876545660626078e-02,9.329354584632724989e-02,9.305181124850318841e-02,9.276685258351852204e-02,9.304380679162159440e-02,9.405236835870214862e-02,9.541152513719640404e-02,9.659298297291933622e-02,9.742064381447591848e-02,9.742704737998118814e-02,9.657377227640351336e-02,9.589019165871559558e-02,9.581174798127599368e-02,9.606468881873428400e-02,9.635445015784790956e-02,9.656896960227456805e-02,9.642969205253486276e-02,9.590780146385509408e-02,9.511856201533015753e-02,9.465590440757415402e-02,9.477597126079803647e-02,9.540191978893849956e-02,9.612872447378702223e-02,9.674506765366958083e-02,9.742384559722855331e-02,9.818426900097976251e-02,9.876219078783068928e-02,9.872857206892800275e-02,9.821788771988244904e-02,9.758393473486039194e-02,9.673546230541167634e-02,9.616554497544234359e-02,9.634964748371895038e-02,9.711647445297542924e-02,9.851885529863028956e-02,1.000493074543906263e-01,1.009281968199893936e-01,1.008865736442051131e-01,1.004575347553517961e-01,9.993404327529570308e-02,9.932090187816577931e-02,9.857648738817775813e-02,9.777764259139490322e-02,9.718851456490976148e-02
