3.584606529364123446e-03
1.603612280388789797e-03
5.977841773263193291e-03
2.594536443140512284e-03
1.628027413933674436e-03
5.090592357516893381e-03
4.994717182730677892e-03
1.308759997548293369e-03
9.885193823356819808e-04
1.909817849740889049e-03
6.434910665072381131e-03
6.523710590547880835e-04
1.441551903631537552e-03
2.423564427321687597e-03
1.672650973478942557e-03
3.024892815236655472e-03
