1.406172108707497885e-05
8.506559455970501716e-04
7.869182550513737417e-05
1.815279736683873292e-05
3.929879052615854707e-05
1.445431765631368545e-05
1.396345067118724378e-04
4.526987631579750416e-05
1.462107149932300048e-05
1.037285253448209834e-05
2.223778433270046602e-06
3.027205127020741028e-05
2.327640882535842327e-03
8.011801496501171375e-05
5.325333443075350301e-06
1.382015306152616091e-05
